Chinese Text,English Text,Label
我的发型是街边大爷剪的。他的头发也是乱糟糟的，像个鸟窝。,"My haircut was done by an old man on the street corner. His hair is also a mess, looking like a bird's nest.",0
我只会煮白开水。他是调酒大师，调制出的鸡尾酒让人沉醉。,"I only know how to boil water. He is a master mixologist, creating cocktails that are intoxicating.",1
我只会煮白开水。他也分不清盐和糖，调出来的饮料很难喝。,"I only know how to boil water. He also can't tell salt from sugar, and the drinks he makes are awful.",0
我只能在小诊所看感冒。他是世界顶尖的心外科专家，每天都在救死扶伤。,"I can only treat colds in a small clinic. He is a world-class cardiac surgeon, saving lives every day.",1
我只能在小诊所看感冒。他也是个庸医，连最基本的药方都会开错。,I can only treat colds in a small clinic. He is also a quack doctor who gets even the most basic prescriptions wrong.,0
我每天都在担心被裁员。他是公司的核心骨干，猎头排队挖他。,"I worry about being laid off every day. He is a core member of the company, with headhunters lining up to poach him.",1
我每天都在担心被裁员。他也被列入了裁员名单，正在收拾东西走人。,I worry about being laid off every day. He was also put on the layoff list and is packing up to leave.,0
我只会画火柴人。他是著名油画家，一幅画能换一套房。,I can only draw stick figures. He is a famous oil painter; one of his paintings can buy a house.,1
我只会画火柴人。他画画也像涂鸦，连幼儿园的小朋友都不如。,"I can only draw stick figures. His drawing is also like scribbling, worse than kindergarten kids.",0
我说话总是结巴。他是知名主持人，控场能力一流。,I always stutter when I speak. He is a famous host with top-notch stage control skills.,1
我说话总是结巴。他一紧张也说不出话，完全没法交流。,I always stutter when I speak. He also gets tongue-tied when nervous and can't communicate at all.,0
我只能在鱼缸里养金鱼。他是海洋生物学家，发现了多个深海新物种。,I can only keep goldfish in a fishbowl. He is a marine biologist who discovered multiple new deep-sea species.,1
我只能在鱼缸里养金鱼。他养的乌龟都死了，根本不懂怎么照顾动物。,I can only keep goldfish in a fishbowl. Even the turtles he raised died; he has no idea how to care for animals.,0
我连修自行车都不会。他是航天工程师，负责火箭发射。,I don't even know how to fix a bicycle. He is an aerospace engineer in charge of rocket launches.,1
我连修自行车都不会。他也是个动手能力为零的人，连螺丝刀都不会用。,I don't even know how to fix a bicycle. He also has zero hands-on ability and doesn't even know how to use a screwdriver.,0
我在KTV里都不敢拿麦克风。他是摇滚巨星，演唱会门票一票难求。,I dare not even hold the microphone in KTV. He is a rock superstar whose concert tickets are impossible to get.,1
我在KTV里都不敢拿麦克风。他也是公鸭嗓，一开口就把人吓跑了。,I dare not even hold the microphone in KTV. He also has a raspy voice that scares people away as soon as he opens his mouth.,0
我只去过家门口的公园。他去过南极探险，攀登过珠穆朗玛峰。,I've only been to the park near my house. He has been on an expedition to Antarctica and climbed Mount Everest.,1
我只去过家门口的公园。他也从来没出过远门，最远只去过隔壁镇。,"I've only been to the park near my house. He has also never traveled far, the furthest being the neighboring town.",0
我买东西都要货比三家。他买奢侈品像买白菜一样，看都不看价格。,"I have to compare prices everywhere before buying. He buys luxury goods like buying cabbage, not even looking at the price tags.",1
我买东西都要货比三家。他也只敢买临期打折商品，生活非常拮据。,"I have to compare prices everywhere before buying. He also only dares to buy discounted near-expiration goods, living very tightly.",0
我连自己的名字都写不好看。他是书法大家，字画被挂在人民大会堂。,I can't even write my own name nicely. He is a calligraphy master whose works hang in the Great Hall of the People.,1
我连自己的名字都写不好看。他的字也像鸡爪子挠的，根本辨认不出来。,"I can't even write my own name nicely. His handwriting is also like chicken scratch, completely illegible.",0
我只会做广播体操。他是瑜伽大师，身体柔软度惊人。,I can only do radio calisthenics. He is a yoga master with amazing body flexibility.,1
我只会做广播体操。他的骨头也很硬，弯腰连脚尖都碰不到。,I can only do radio calisthenics. His bones are also stiff; he can't even touch his toes when bending over.,0
我玩魔方要半个小时。他是速拧冠军，几秒钟就能复原魔方。,It takes me half an hour to solve a Rubik's cube. He is a speedcubing champion who can solve it in seconds.,1
我玩魔方要半个小时。他也拼不出一面，最后只能气得把魔方摔了。,It takes me half an hour to solve a Rubik's cube. He also can't even solve one side and ends up smashing the cube in anger.,0
我只会用微波炉热饭。他是米其林三星主厨，对食材极其挑剔。,I only know how to heat food in the microwave. He is a three-star Michelin chef who is extremely picky about ingredients.,1
我只会用微波炉热饭。他也是个生活白痴，连煤气灶都不会开。,I only know how to heat food in the microwave. He is also clueless about life skills and doesn't even know how to turn on the gas stove.,0
我写的代码只能跑出“Hello World”。他是人工智能专家，开发了最先进的AI模型。,The code I write can only output 'Hello World'. He is an AI expert who developed the most advanced AI models.,1
我写的代码只能跑出“Hello World”。他对编程也是一窍不通，连Python都没听说过。,The code I write can only output 'Hello World'. He is also clueless about programming and has never even heard of Python.,0
我连打针都怕疼。他是战地记者，在枪林弹雨中报道真相。,I'm afraid of the pain even from an injection. He is a war correspondent reporting the truth amidst hail of bullets.,1
我连打针都怕疼。他也很胆小，听到鞭炮声都会吓得躲起来。,"I'm afraid of the pain even from an injection. He is also very timid, hiding away at the sound of firecrackers.",0
我只是个普通的历史老师。他是著名的考古学家，发现了失落的古城。,I am just an ordinary history teacher. He is a famous archaeologist who discovered a lost ancient city.,1
我只是个普通的历史老师。他对历史也是一知半解，经常讲错年代。,I am just an ordinary history teacher. He also has only a smattering of historical knowledge and often gets the dates wrong.,0
我只会用美图秀秀修图。他是特效总监，制作了《阿凡达》的视觉特效。,I only know how to use Meitu to edit photos. He is a VFX supervisor who created the visual effects for Avatar.,1
我只会用美图秀秀修图。他连PS都不会打开，对图像处理一无所知。,I only know how to use Meitu to edit photos. He doesn't even know how to open Photoshop and knows nothing about image processing.,0
我每天只能睡四个小时，还是做不完工作。他每天睡到自然醒，资产还在自动增值。,"I can only sleep four hours a day and still can't finish my work. He wakes up naturally every day, and his assets appreciate automatically.",1
我每天只能睡四个小时，还是做不完工作。他也失眠焦虑，每天担心明天没饭吃。,"I can only sleep four hours a day and still can't finish my work. He also suffers from insomnia and anxiety, worrying about having no food tomorrow.",0
我连流浪猫都抓不住。他是驯兽师，能让狮子老虎乖乖听话。,I can't even catch a stray cat. He is a beast tamer who can make lions and tigers obey him.,1
我连流浪猫都抓不住。他也很怕动物，看到吉娃娃都会绕道走。,I can't even catch a stray cat. He is also afraid of animals and walks around even when seeing a Chihuahua.,0
我讲故事总是冷场。他是畅销书作家，故事让亿万读者废寝忘食。,My storytelling always falls flat. He is a bestselling author whose stories keep millions of readers up all night.,1
我讲故事总是冷场。他说话也颠三倒四，没人听得懂他在讲什么。,"My storytelling always falls flat. He also speaks incoherently, and no one can understand what he is saying.",0
我只是个普通的棋迷。他是拥有超强大脑的记忆天才，能记住千万种棋谱。,"I am just an ordinary chess fan. He is a memory genius with a super brain, capable of memorizing millions of chess manuals.",1
我只是个普通的棋迷。他的记性也很差，出门经常忘带钥匙。,I am just an ordinary chess fan. His memory is also poor; he often forgets his keys when going out.,0
我连五公里都坚持不下来。他是登上月球的宇航员，拥有人类顶尖的身体素质。,"I can't even finish a 5k run. He is an astronaut who landed on the moon, possessing peak human physical fitness.",1
我连五公里都坚持不下来。他身体也很虚弱，稍微动一下就气喘吁吁。,"I can't even finish a 5k run. He is also physically weak, panting heavily with the slightest movement.",0
我只会用手机录像。他是奥斯卡最佳摄影师，用光影讲述动人的故事。,"I only know how to record videos with my phone. He is an Oscar-winning cinematographer, telling moving stories with light and shadow.",1
我只会用手机录像。他拍出来的画面也是黑乎乎的，什么都看不清。,I only know how to record videos with my phone. The footage he shoots is also dark and unintelligible.,0
我只是个普通的选民。他是深受爱戴的总统，改变了这个国家的命运。,I am just an ordinary voter. He is a beloved president who changed the destiny of this country.,1
我只是个普通的选民。他也是个无名之辈，对政治一窍不通。,I am just an ordinary voter. He is also a nobody who knows nothing about politics.,0
我连自己小区的路都认不全。他是探险家，徒步穿越了亚马逊雨林。,I don't even know all the roads in my own neighborhood. He is an explorer who trekked through the Amazon rainforest.,1
我连自己小区的路都认不全。他也是个路痴，在商场里都会迷路。,I don't even know all the roads in my own neighborhood. He is also directionally challenged and gets lost even in a shopping mall.,0
我只会敲三角铁。他是交响乐团的首席小提琴手，技艺惊为天人。,"I can only play the triangle. He is the concertmaster of the symphony orchestra, with breathtaking skills.",1
我只会敲三角铁。他对乐器也是一窍不通，连笛子都不会吹。,I can only play the triangle. He is also clueless about instruments and can't even play the flute.,0
我只是个普通的法学生。他是大法官，撰写的判词被写入教科书。,I am just an ordinary law student. He is a Justice whose written opinions are included in textbooks.,1
我只是个普通的法学生。他也考不过司法考试，最后转行去卖保险了。,I am just an ordinary law student. He also failed the bar exam and eventually switched careers to sell insurance.,0
我连修眉毛都不会。她是好莱坞顶级化妆师，能让人改头换面。,I don't even know how to shape my eyebrows. She is a top Hollywood makeup artist who can completely transform a person's look.,1
我连修眉毛都不会。她化妆也是手残，画出来的妆像唱戏的。,"I don't even know how to shape my eyebrows. She is also clumsy with makeup, looking like an opera singer when she's done.",0
我只会做简单的加法。他是精算师，能计算出最复杂的风险模型。,I only know simple addition. He is an actuary who can calculate the most complex risk models.,1
我只会做简单的加法。他对数字也很不敏感，连账都算不清楚。,I only know simple addition. He is also insensitive to numbers and can't even balance the books.,0
我只是个普通的士兵。他是特种兵王，单兵作战能力极强。,I am just an ordinary soldier. He is the king of special forces with extremely strong individual combat capabilities.,1
我只是个普通的士兵。他在训练中也经常不及格，是全连的吊车尾。,I am just an ordinary soldier. He also frequently fails in training and is the dead last in the company.,0
我只会用傻瓜式软件剪视频。他是电影剪辑大师，通过剪辑赋予电影第二次生命。,I only use dummy-style software to edit videos. He is a master film editor who gives movies a second life through editing.,1
我只会用傻瓜式软件剪视频。他剪出来的视频也毫无逻辑，前言不搭后语。,I only use dummy-style software to edit videos. His edited videos are also illogical and incoherent.,0
